customer_id,customer_segment,region,account_type,state_province,contract_type,payment_method,internet_service,tech_support,num_addon_services,senior_citizen,has_partner,has_dependents,paperless_billing
C01079,Mid-Market,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,Yes,1,0,No,No,No
C01080,Small Business,West,Annual,CA,One year,Mailed check,Fiber optic,No,0,0,Yes,Yes,No
C01081,Small Business,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,2,0,Yes,No,Yes
C01082,Small Business,West,Annual,WA,One year,Bank transfer,Fiber optic,No,0,0,No,No,Yes
C01083,Mid-Market,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,Yes,No,Yes
C01084,Mid-Market,East,Monthly,MA,Month-to-month,Electronic check,Fiber optic,No,2,0,No,No,Yes
C01085,Mid-Market,North,Annual,MI,Two year,Bank transfer,Fiber optic,Yes,1,1,Yes,No,Yes
C01086,Small Business,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,5,0,No,No,No
C01087,Small Business,West,Annual,AZ,One year,Bank transfer,Fiber optic,No,4,0,Yes,No,Yes
C01088,Small Business,West,Monthly,AZ,Month-to-month,Electronic check,DSL,No,4,0,No,Yes,Yes
C01089,Mid-Market,East,Annual,MA,Two year,Electronic check,DSL,No,3,0,Yes,No,No
C01090,Enterprise,North,Monthly,MI,Month-to-month,Electronic check,Fiber optic,No,0,0,No,No,No
C01091,Enterprise,East,Monthly,NY,Month-to-month,Credit card,DSL,No,5,1,Yes,Yes,Yes
C01092,Enterprise,South,Annual,GA,One year,Credit card,DSL,Yes,2,0,No,No,No
C01093,Enterprise,West,Monthly,OR,Month-to-month,Bank transfer,Fiber optic,No,2,0,Yes,No,Yes
C01094,Enterprise,South,Monthly,FL,Month-to-month,Bank transfer,Fiber optic,Yes,3,0,No,Yes,No
C01095,Mid-Market,South,Annual,TX,Two year,Bank transfer,Fiber optic,Yes,0,0,No,No,Yes
C01096,Small Business,North,Annual,WI,One year,Electronic check,DSL,No,2,0,No,No,Yes
C01097,Small Business,West,Annual,AZ,One year,Credit card,Fiber optic,Yes,3,0,No,No,Yes
C01098,Small Business,West,Annual,CA,One year,Electronic check,Fiber optic,No,4,0,No,No,Yes
C01099,Small Business,North,Annual,IL,Two year,Electronic check,DSL,Yes,3,0,No,No,No
C01100,Small Business,South,Annual,GA,Two year,Electronic check,None,Yes,5,0,Yes,No,Yes
C01101,Enterprise,South,Annual,GA,One year,Electronic check,Fiber optic,No,5,0,No,Yes,Yes
C01102,Small Business,South,Monthly,FL,Month-to-month,Electronic check,DSL,Yes,0,0,Yes,No,Yes
C01103,Enterprise,West,Monthly,AZ,Month-to-month,Credit card,DSL,No,0,0,No,No,Yes
C01104,Mid-Market,North,Annual,MI,One year,Electronic check,DSL,No,3,0,Yes,No,No
C01105,Mid-Market,South,Annual,NC,Two year,Electronic check,DSL,No,4,0,Yes,Yes,Yes
C01106,Mid-Market,North,Monthly,MI,Month-to-month,Electronic check,DSL,Yes,3,0,No,No,No
C01107,Small Business,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,No,1,0,Yes,No,No
C01108,Mid-Market,West,Monthly,CA,Month-to-month,Credit card,Fiber optic,No,3,0,Yes,Yes,Yes
C01109,Small Business,West,Annual,WA,One year,Electronic check,DSL,Yes,5,0,Yes,No,No
C01110,Enterprise,North,Annual,IL,Two year,Electronic check,Fiber optic,Yes,1,0,No,No,Yes
C01111,Small Business,East,Monthly,PA,Month-to-month,Mailed check,None,Yes,2,0,Yes,No,Yes
C01112,Small Business,North,Annual,WI,One year,Credit card,Fiber optic,No,3,0,Yes,No,Yes
C01113,Mid-Market,North,Annual,IL,One year,Bank transfer,DSL,Yes,2,0,No,Yes,Yes
C01114,Mid-Market,South,Annual,TX,Two year,Credit card,Fiber optic,Yes,0,0,No,No,Yes
C01115,Small Business,North,Monthly,MI,Month-to-month,Bank transfer,Fiber optic,No,4,0,Yes,Yes,Yes
C01116,Mid-Market,South,Annual,GA,Two year,Mailed check,DSL,No,4,0,No,No,No
C01117,Small Business,West,Annual,OR,One year,Credit card,Fiber optic,Yes,3,0,Yes,No,Yes
C01118,Mid-Market,East,Annual,PA,One year,Bank transfer,DSL,Yes,3,0,No,Yes,No
C01119,Small Business,East,Monthly,MA,Month-to-month,Electronic check,DSL,No,3,0,Yes,No,Yes
C01120,Small Business,South,Annual,TX,One year,Bank transfer,DSL,No,1,0,Yes,No,Yes
C01121,Small Business,North,Annual,MN,One year,Credit card,DSL,No,0,0,Yes,No,Yes
C01122,Small Business,North,Monthly,WI,Month-to-month,Electronic check,None,No,5,0,No,Yes,Yes
C01123,Small Business,South,Monthly,GA,Month-to-month,Mailed check,DSL,No,1,1,Yes,No,Yes
C01124,Small Business,North,Annual,MN,One year,Bank transfer,Fiber optic,Yes,4,0,No,No,No
C01125,Small Business,West,Annual,CA,One year,Electronic check,DSL,No,3,0,No,Yes,No
C01126,Small Business,West,Monthly,WA,Month-to-month,Mailed check,None,Yes,3,0,No,No,Yes
C01127,Mid-Market,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,0,0,No,No,Yes
C01128,Small Business,East,Monthly,VA,Month-to-month,Credit card,DSL,Yes,5,0,Yes,No,Yes
C01129,Mid-Market,East,Annual,PA,Two year,Bank transfer,Fiber optic,Yes,3,0,Yes,No,Yes
C01130,Enterprise,East,Annual,VA,Two year,Electronic check,DSL,No,4,0,Yes,Yes,Yes
C01131,Small Business,South,Monthly,GA,Month-to-month,Credit card,Fiber optic,Yes,4,0,No,No,No
C01132,Enterprise,East,Monthly,NY,Month-to-month,Bank transfer,DSL,Yes,0,1,Yes,Yes,No
C01133,Small Business,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,5,0,No,No,Yes
C01134,Small Business,West,Monthly,AZ,Month-to-month,Credit card,DSL,No,3,0,No,Yes,Yes
C01135,Mid-Market,East,Annual,PA,Two year,Electronic check,Fiber optic,No,1,0,No,Yes,Yes
C01136,Mid-Market,North,Annual,IL,One year,Bank transfer,DSL,No,3,0,No,No,No
C01137,Enterprise,East,Monthly,PA,Month-to-month,Electronic check,DSL,No,3,1,Yes,No,Yes
C01138,Small Business,South,Monthly,GA,Month-to-month,Electronic check,DSL,No,3,0,Yes,Yes,Yes
C01139,Mid-Market,East,Monthly,NY,Month-to-month,Bank transfer,Fiber optic,No,1,0,No,No,Yes
C01140,Small Business,East,Annual,NY,Two year,Electronic check,Fiber optic,Yes,5,0,Yes,Yes,No
C01141,Small Business,West,Annual,CA,One year,Credit card,Fiber optic,Yes,1,0,No,No,No
C01142,Small Business,South,Annual,GA,One year,Bank transfer,None,Yes,2,1,No,Yes,Yes
C01143,Enterprise,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,5,0,Yes,No,Yes
C01144,Small Business,West,Annual,OR,Two year,Electronic check,DSL,Yes,0,0,Yes,Yes,No
C01145,Enterprise,South,Monthly,TX,Month-to-month,Bank transfer,Fiber optic,Yes,2,0,Yes,No,Yes
C01146,Mid-Market,South,Annual,NC,Two year,Bank transfer,DSL,No,2,1,Yes,No,Yes
C01147,Mid-Market,East,Annual,PA,Two year,Electronic check,Fiber optic,Yes,4,0,No,No,No
C01148,Mid-Market,West,Monthly,WA,Month-to-month,Bank transfer,Fiber optic,Yes,4,1,No,No,Yes
C01149,Enterprise,East,Annual,VA,Two year,Bank transfer,Fiber optic,Yes,4,0,Yes,Yes,Yes
C01150,Small Business,West,Monthly,AZ,Month-to-month,Credit card,Fiber optic,No,2,0,No,Yes,Yes
C01151,Small Business,South,Annual,NC,One year,Credit card,Fiber optic,Yes,2,0,Yes,No,No
C01152,Mid-Market,East,Monthly,MA,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,No,Yes,No
C01153,Small Business,South,Monthly,FL,Month-to-month,Mailed check,DSL,Yes,4,0,No,No,Yes
C01154,Small Business,West,Monthly,WA,Month-to-month,Credit card,None,No,1,0,Yes,No,No
C01155,Small Business,South,Monthly,FL,Month-to-month,Bank transfer,Fiber optic,Yes,2,1,No,No,No
C01156,Small Business,East,Monthly,VA,Month-to-month,Bank transfer,None,Yes,4,1,No,No,No
C01157,Small Business,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,No,4,0,Yes,No,Yes
C01158,Small Business,West,Annual,WA,One year,Mailed check,Fiber optic,No,0,0,Yes,No,Yes
C01159,Enterprise,South,Monthly,NC,Month-to-month,Electronic check,Fiber optic,Yes,4,0,No,No,No
C01160,Small Business,South,Monthly,TX,Month-to-month,Electronic check,Fiber optic,Yes,2,0,Yes,No,Yes
C01161,Enterprise,East,Annual,MA,Two year,Credit card,Fiber optic,Yes,2,0,Yes,No,Yes
C01162,Enterprise,South,Annual,TX,Two year,Credit card,DSL,No,0,0,Yes,No,Yes
C01163,Small Business,West,Monthly,AZ,Month-to-month,Credit card,DSL,Yes,4,0,No,No,No
C01164,Mid-Market,East,Monthly,NY,Month-to-month,Bank transfer,DSL,No,2,0,Yes,Yes,Yes
C01165,Mid-Market,East,Annual,MA,One year,Mailed check,DSL,No,0,0,No,No,Yes
C01166,Mid-Market,North,Annual,MI,One year,Credit card,Fiber optic,No,0,0,Yes,No,Yes
C01167,Small Business,North,Monthly,MN,Month-to-month,Bank transfer,DSL,Yes,4,1,Yes,Yes,Yes
C01168,Small Business,South,Annual,GA,One year,Electronic check,Fiber optic,No,0,0,No,Yes,Yes
C01169,Small Business,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,No,3,1,Yes,No,Yes
C01170,Mid-Market,West,Monthly,OR,Month-to-month,Electronic check,Fiber optic,No,4,0,No,Yes,Yes
C01171,Enterprise,East,Annual,PA,One year,Credit card,Fiber optic,Yes,5,0,Yes,No,No
C01172,Mid-Market,East,Annual,VA,One year,Credit card,DSL,No,0,0,No,No,Yes
C01173,Mid-Market,South,Annual,GA,Two year,Bank transfer,Fiber optic,No,1,0,Yes,No,No
C01174,Enterprise,North,Monthly,MI,Month-to-month,Bank transfer,Fiber optic,No,0,0,No,Yes,Yes
C01175,Mid-Market,North,Monthly,WI,Month-to-month,Credit card,None,No,5,1,Yes,No,Yes
C01176,Small Business,South,Monthly,NC,Month-to-month,Electronic check,None,No,3,0,No,No,Yes
C01177,Enterprise,South,Monthly,NC,Month-to-month,Electronic check,DSL,Yes,5,0,Yes,No,Yes
C01178,Small Business,North,Monthly,MI,Month-to-month,Mailed check,DSL,No,0,0,Yes,No,Yes
C01179,Small Business,South,Annual,FL,One year,Mailed check,DSL,No,4,0,No,No,Yes
C01180,Mid-Market,North,Annual,IL,One year,Electronic check,Fiber optic,No,0,0,Yes,Yes,No
C01181,Enterprise,East,Annual,MA,One year,Electronic check,Fiber optic,Yes,0,0,Yes,No,Yes
C01182,Small Business,West,Monthly,AZ,Month-to-month,Credit card,Fiber optic,Yes,2,0,No,No,No
C01183,Mid-Market,East,Monthly,PA,Month-to-month,Bank transfer,Fiber optic,No,2,0,No,No,Yes
C01184,Small Business,South,Annual,FL,One year,Credit card,None,No,2,0,No,Yes,Yes
C01185,Small Business,South,Monthly,NC,Month-to-month,Electronic check,DSL,Yes,0,1,No,No,Yes
C01186,Small Business,South,Annual,TX,Two year,Credit card,None,Yes,3,0,Yes,No,Yes
C01187,Mid-Market,North,Monthly,WI,Month-to-month,Electronic check,DSL,No,2,1,Yes,No,Yes
C01188,Enterprise,East,Annual,NY,One year,Electronic check,DSL,No,5,0,No,No,Yes
C01189,Small Business,East,Annual,MA,Two year,Electronic check,DSL,Yes,4,0,Yes,Yes,Yes
C01190,Small Business,North,Annual,WI,One year,Bank transfer,DSL,Yes,2,0,Yes,Yes,No
C01191,Small Business,South,Annual,FL,One year,Credit card,Fiber optic,Yes,4,1,Yes,No,Yes
C01192,Small Business,South,Annual,NC,One year,Electronic check,Fiber optic,Yes,3,0,Yes,No,No
C01193,Mid-Market,North,Monthly,MN,Month-to-month,Credit card,DSL,No,2,0,Yes,Yes,Yes
C01194,Mid-Market,East,Annual,MA,One year,Credit card,Fiber optic,No,5,0,Yes,No,Yes
C01195,Mid-Market,East,Annual,PA,Two year,Bank transfer,DSL,No,3,1,No,Yes,Yes
C01196,Small Business,East,Annual,MA,Two year,Mailed check,Fiber optic,No,2,0,No,No,Yes
C01197,Mid-Market,East,Monthly,MA,Month-to-month,Electronic check,DSL,Yes,3,0,No,No,No
C01198,Small Business,West,Monthly,WA,Month-to-month,Mailed check,Fiber optic,Yes,4,0,Yes,Yes,No
C01199,Small Business,West,Annual,WA,One year,Bank transfer,Fiber optic,Yes,4,0,Yes,No,Yes
C01200,Enterprise,East,Annual,NY,One year,Bank transfer,DSL,Yes,3,0,No,No,Yes
C01201,Mid-Market,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,No,1,0,Yes,No,No
C01202,Enterprise,South,Monthly,TX,Month-to-month,Credit card,None,Yes,3,0,Yes,Yes,Yes
C01203,Enterprise,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,No,2,0,No,No,Yes
C01204,Mid-Market,West,Monthly,AZ,Month-to-month,Mailed check,Fiber optic,Yes,5,0,No,Yes,Yes
C01205,Enterprise,East,Monthly,NY,Month-to-month,Credit card,Fiber optic,Yes,5,0,Yes,Yes,Yes
C01206,Small Business,West,Monthly,OR,Month-to-month,Credit card,DSL,Yes,0,0,No,No,Yes
C01207,Small Business,East,Monthly,VA,Month-to-month,Credit card,DSL,No,5,0,No,No,Yes
C01208,Small Business,East,Annual,VA,Two year,Electronic check,Fiber optic,No,5,0,No,Yes,No
C01209,Small Business,South,Monthly,GA,Month-to-month,Electronic check,Fiber optic,No,5,0,Yes,No,Yes
C01210,Small Business,West,Monthly,AZ,Month-to-month,Bank transfer,DSL,Yes,2,1,No,No,No
C01211,Small Business,East,Monthly,VA,Month-to-month,Credit card,None,No,1,0,No,No,No
C01212,Mid-Market,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,3,0,Yes,No,Yes
C01213,Mid-Market,South,Annual,GA,Two year,Bank transfer,Fiber optic,Yes,5,1,No,No,Yes
C01214,Mid-Market,West,Annual,WA,Two year,Credit card,Fiber optic,Yes,2,0,No,No,Yes
C01215,Small Business,North,Monthly,MN,Month-to-month,Bank transfer,Fiber optic,Yes,5,0,Yes,Yes,No
C01216,Mid-Market,North,Monthly,MI,Month-to-month,Electronic check,DSL,Yes,1,1,Yes,No,Yes
C01217,Small Business,East,Monthly,MA,Month-to-month,Bank transfer,None,No,5,1,Yes,No,No
C01218,Small Business,East,Monthly,NY,Month-to-month,Bank transfer,None,Yes,0,0,No,No,Yes
C01219,Small Business,West,Monthly,WA,Month-to-month,Electronic check,DSL,No,5,1,Yes,Yes,Yes
C01220,Small Business,South,Monthly,GA,Month-to-month,Electronic check,Fiber optic,No,5,0,No,No,Yes
C01221,Small Business,East,Monthly,PA,Month-to-month,Electronic check,None,Yes,4,0,Yes,No,Yes
C01222,Enterprise,East,Annual,NY,One year,Electronic check,Fiber optic,No,3,0,No,No,No
C01223,Mid-Market,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,Yes,2,0,No,Yes,No
C01224,Mid-Market,East,Monthly,VA,Month-to-month,Electronic check,DSL,No,5,0,No,Yes,Yes
C01225,Small Business,South,Monthly,NC,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,No,No,Yes
C01226,Enterprise,West,Monthly,WA,Month-to-month,Electronic check,DSL,Yes,1,0,Yes,Yes,Yes
C01227,Mid-Market,North,Monthly,MN,Month-to-month,Electronic check,None,Yes,0,0,Yes,No,Yes
C01228,Small Business,West,Monthly,CA,Month-to-month,Electronic check,DSL,No,1,0,No,No,Yes
C01229,Mid-Market,North,Monthly,MN,Month-to-month,Electronic check,DSL,No,3,0,Yes,No,Yes
C01230,Mid-Market,South,Monthly,TX,Month-to-month,Mailed check,Fiber optic,No,2,0,No,No,No
C01231,Small Business,West,Annual,WA,Two year,Electronic check,Fiber optic,Yes,2,0,No,Yes,Yes
C01232,Small Business,East,Annual,MA,Two year,Electronic check,DSL,No,1,0,No,No,Yes
C01233,Mid-Market,West,Monthly,OR,Month-to-month,Electronic check,DSL,Yes,2,0,Yes,No,No
C01234,Small Business,East,Monthly,MA,Month-to-month,Credit card,None,No,2,1,No,No,No
C01235,Small Business,East,Annual,PA,One year,Credit card,Fiber optic,No,1,1,Yes,No,No
C01236,Small Business,South,Annual,NC,One year,Bank transfer,Fiber optic,No,5,0,No,Yes,Yes
C01237,Enterprise,North,Monthly,MI,Month-to-month,Credit card,Fiber optic,Yes,5,0,No,No,Yes
C01238,Small Business,North,Monthly,WI,Month-to-month,Bank transfer,DSL,No,5,0,No,No,No
C01239,Small Business,South,Monthly,TX,Month-to-month,Credit card,DSL,No,0,0,No,No,Yes
C01240,Small Business,North,Annual,IL,One year,Bank transfer,None,Yes,2,0,Yes,Yes,Yes
C01241,Enterprise,East,Monthly,MA,Month-to-month,Credit card,Fiber optic,No,4,0,No,Yes,Yes
C01242,Mid-Market,West,Monthly,AZ,Month-to-month,Electronic check,DSL,Yes,2,1,No,No,Yes
C01243,Enterprise,West,Monthly,WA,Month-to-month,Bank transfer,Fiber optic,No,1,0,Yes,Yes,No
C01244,Small Business,South,Monthly,NC,Month-to-month,Bank transfer,Fiber optic,No,3,0,No,No,Yes
C01245,Small Business,West,Monthly,OR,Month-to-month,Credit card,Fiber optic,No,0,0,No,No,Yes
C01246,Mid-Market,West,Annual,WA,One year,Mailed check,DSL,No,3,0,No,No,No
C01247,Small Business,West,Annual,WA,One year,Mailed check,Fiber optic,Yes,2,0,No,Yes,No
C01248,Enterprise,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,No,4,0,Yes,Yes,Yes
C01249,Enterprise,South,Monthly,FL,Month-to-month,Bank transfer,DSL,Yes,4,0,No,No,No
C01250,Mid-Market,West,Annual,CA,Two year,Credit card,DSL,No,3,0,Yes,No,Yes
C01251,Enterprise,North,Monthly,MI,Month-to-month,Credit card,Fiber optic,No,3,0,No,No,No
C01252,Mid-Market,South,Monthly,NC,Month-to-month,Credit card,Fiber optic,No,0,0,Yes,No,Yes
C01253,Small Business,North,Monthly,IL,Month-to-month,Bank transfer,DSL,Yes,5,0,No,No,Yes
C01254,Mid-Market,West,Annual,CA,Two year,Credit card,DSL,Yes,0,0,Yes,Yes,Yes
C01255,Small Business,East,Annual,MA,One year,Credit card,DSL,No,5,0,Yes,No,No
C01256,Enterprise,North,Annual,IL,Two year,Electronic check,Fiber optic,Yes,5,0,Yes,No,Yes
C01257,Small Business,North,Annual,IL,One year,Credit card,DSL,Yes,4,0,No,No,Yes
C01258,Small Business,East,Monthly,MA,Month-to-month,Mailed check,None,Yes,4,0,Yes,No,No
C01259,Mid-Market,East,Monthly,PA,Month-to-month,Bank transfer,Fiber optic,No,0,1,Yes,No,Yes
C01260,Small Business,West,Monthly,CA,Month-to-month,Electronic check,Fiber optic,Yes,5,0,Yes,No,No
C01261,Small Business,South,Annual,GA,One year,Mailed check,None,No,3,0,Yes,No,Yes
C01262,Mid-Market,West,Annual,CA,One year,Bank transfer,Fiber optic,No,2,0,No,No,Yes
C01263,Small Business,South,Monthly,NC,Month-to-month,Credit card,DSL,No,4,0,No,Yes,Yes
C01264,Mid-Market,West,Annual,WA,Two year,Electronic check,DSL,Yes,3,0,Yes,No,Yes
C01265,Small Business,North,Monthly,MN,Month-to-month,Credit card,Fiber optic,Yes,2,0,Yes,No,Yes
C01266,Small Business,North,Monthly,MN,Month-to-month,Electronic check,DSL,Yes,1,1,Yes,No,Yes
C01267,Small Business,North,Monthly,MN,Month-to-month,Electronic check,Fiber optic,No,0,1,Yes,Yes,Yes
C01268,Mid-Market,South,Annual,NC,Two year,Bank transfer,DSL,No,5,0,Yes,Yes,Yes
C01269,Enterprise,West,Annual,AZ,Two year,Mailed check,None,Yes,3,0,Yes,No,Yes
C01270,Small Business,North,Monthly,WI,Month-to-month,Credit card,DSL,Yes,1,0,Yes,No,No
C01271,Enterprise,South,Annual,FL,Two year,Bank transfer,Fiber optic,Yes,4,0,Yes,Yes,Yes
C01272,Mid-Market,North,Annual,MI,Two year,Mailed check,DSL,Yes,4,0,No,No,Yes
C01273,Mid-Market,West,Annual,OR,Two year,Electronic check,None,No,0,0,Yes,No,No
C01274,Mid-Market,East,Annual,NY,Two year,Electronic check,DSL,Yes,1,0,No,No,Yes
C01275,Mid-Market,West,Monthly,AZ,Month-to-month,Bank transfer,DSL,Yes,1,0,No,Yes,Yes
C01276,Enterprise,East,Annual,VA,One year,Bank transfer,Fiber optic,Yes,0,0,No,No,No
C01277,Mid-Market,East,Annual,MA,One year,Credit card,DSL,Yes,4,0,Yes,No,Yes
C01278,Mid-Market,West,Annual,AZ,One year,Bank transfer,Fiber optic,Yes,0,0,No,No,No
C01279,Small Business,North,Monthly,WI,Month-to-month,Credit card,Fiber optic,Yes,4,0,No,No,Yes
C01280,Small Business,West,Annual,OR,One year,Bank transfer,None,Yes,3,0,No,Yes,Yes
C01281,Mid-Market,East,Annual,MA,Two year,Bank transfer,None,Yes,0,0,No,Yes,Yes
C01282,Small Business,East,Monthly,VA,Month-to-month,Electronic check,None,No,5,0,Yes,No,Yes
C01283,Small Business,South,Annual,TX,Two year,Electronic check,Fiber optic,No,1,0,No,No,No
C01284,Small Business,West,Monthly,AZ,Month-to-month,Electronic check,Fiber optic,Yes,5,0,No,Yes,Yes
C01285,Small Business,South,Monthly,GA,Month-to-month,Mailed check,DSL,No,0,0,Yes,No,No
C01286,Mid-Market,North,Monthly,MI,Month-to-month,Mailed check,Fiber optic,Yes,3,1,Yes,Yes,No
C01287,Mid-Market,West,Annual,AZ,One year,Bank transfer,DSL,No,1,0,No,No,No
C01288,Small Business,North,Annual,IL,One year,Electronic check,DSL,No,3,0,Yes,No,No
C01289,Small Business,North,Monthly,IL,Month-to-month,Credit card,Fiber optic,Yes,5,0,No,No,Yes
C01290,Small Business,East,Annual,MA,One year,Electronic check,Fiber optic,Yes,4,0,Yes,No,No
C01291,Small Business,North,Monthly,MI,Month-to-month,Credit card,Fiber optic,No,1,0,No,No,No
C01292,Mid-Market,West,Monthly,CA,Month-to-month,Electronic check,DSL,Yes,0,1,Yes,Yes,Yes
C01293,Mid-Market,South,Annual,FL,Two year,Bank transfer,DSL,Yes,1,0,No,No,No
C01294,Mid-Market,North,Annual,MI,One year,Electronic check,Fiber optic,No,4,0,No,Yes,Yes
C01295,Mid-Market,West,Annual,AZ,One year,Bank transfer,Fiber optic,No,3,0,No,Yes,Yes
C01296,Enterprise,East,Annual,VA,One year,Mailed check,Fiber optic,No,4,0,Yes,No,Yes
C01297,Mid-Market,South,Annual,FL,Two year,Bank transfer,Fiber optic,No,2,0,Yes,No,Yes
C01298,Mid-Market,East,Monthly,VA,Month-to-month,Electronic check,None,No,3,0,Yes,No,Yes
C01299,Mid-Market,East,Monthly,PA,Month-to-month,Mailed check,DSL,No,0,0,Yes,Yes,Yes
C01300,Small Business,North,Monthly,WI,Month-to-month,Bank transfer,Fiber optic,No,0,1,No,Yes,No
C01301,Enterprise,West,Annual,OR,One year,Credit card,DSL,No,4,0,Yes,Yes,No
C01302,Small Business,South,Annual,GA,One year,Bank transfer,Fiber optic,No,1,1,Yes,No,No
C01303,Small Business,East,Annual,PA,One year,Mailed check,Fiber optic,No,2,1,No,No,No
C01304,Enterprise,West,Monthly,CA,Month-to-month,Credit card,DSL,No,2,1,Yes,No,No
C01305,Mid-Market,East,Monthly,MA,Month-to-month,Credit card,Fiber optic,No,3,1,Yes,No,Yes
C01306,Small Business,East,Annual,NY,One year,Credit card,Fiber optic,No,5,0,No,No,Yes
C01307,Small Business,South,Annual,GA,Two year,Electronic check,DSL,Yes,4,0,Yes,No,No
C01308,Small Business,North,Monthly,IL,Month-to-month,Bank transfer,None,No,3,0,No,No,Yes
C01309,Mid-Market,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,Yes,5,0,No,No,Yes
C01310,Small Business,West,Monthly,WA,Month-to-month,Credit card,DSL,Yes,3,0,Yes,No,Yes
C01311,Enterprise,East,Monthly,PA,Month-to-month,Credit card,Fiber optic,Yes,0,0,No,No,Yes
C01312,Enterprise,South,Monthly,GA,Month-to-month,Electronic check,DSL,No,2,0,No,Yes,No
C01313,Mid-Market,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,No,5,0,Yes,Yes,Yes
C01314,Mid-Market,West,Annual,AZ,One year,Credit card,DSL,Yes,4,0,No,No,No
C01315,Small Business,West,Monthly,CA,Month-to-month,Electronic check,Fiber optic,Yes,2,0,Yes,No,Yes
C01316,Small Business,South,Monthly,TX,Month-to-month,Electronic check,None,Yes,1,0,No,No,Yes
C01317,Mid-Market,East,Monthly,PA,Month-to-month,Bank transfer,DSL,Yes,5,0,No,No,Yes
C01318,Small Business,East,Annual,NY,Two year,Mailed check,Fiber optic,Yes,0,0,Yes,Yes,Yes
C01319,Small Business,South,Monthly,GA,Month-to-month,Credit card,DSL,No,5,0,Yes,No,No
C01320,Small Business,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,Yes,4,0,Yes,No,Yes
C01321,Small Business,North,Monthly,IL,Month-to-month,Electronic check,DSL,Yes,4,0,No,Yes,Yes
C01322,Small Business,South,Annual,FL,One year,Electronic check,Fiber optic,Yes,1,0,No,No,Yes
C01323,Mid-Market,East,Annual,VA,Two year,Credit card,Fiber optic,No,3,0,Yes,No,No
C01324,Enterprise,West,Monthly,OR,Month-to-month,Mailed check,DSL,No,1,0,Yes,Yes,No
C01325,Mid-Market,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,Yes,0,1,No,Yes,No
C01326,Enterprise,North,Monthly,WI,Month-to-month,Credit card,DSL,Yes,2,0,Yes,No,Yes
C01327,Small Business,East,Annual,MA,One year,Mailed check,DSL,No,5,1,Yes,No,No
C01328,Enterprise,North,Annual,IL,Two year,Credit card,Fiber optic,Yes,1,0,Yes,No,Yes
C01329,Mid-Market,East,Monthly,NY,Month-to-month,Electronic check,Fiber optic,No,0,0,No,Yes,Yes
C01330,Small Business,South,Monthly,TX,Month-to-month,Credit card,DSL,No,5,1,Yes,Yes,Yes
C01331,Enterprise,South,Annual,NC,One year,Electronic check,DSL,No,5,0,No,No,Yes
C01332,Small Business,East,Annual,VA,One year,Mailed check,Fiber optic,No,5,0,No,No,Yes
C01333,Small Business,South,Monthly,FL,Month-to-month,Credit card,Fiber optic,Yes,5,0,Yes,Yes,Yes
C01334,Small Business,West,Monthly,WA,Month-to-month,Bank transfer,DSL,Yes,5,0,No,No,Yes
C01335,Small Business,East,Monthly,MA,Month-to-month,Credit card,DSL,Yes,5,0,Yes,Yes,Yes
C01336,Small Business,West,Annual,AZ,One year,Mailed check,DSL,Yes,5,0,Yes,No,Yes
C01337,Mid-Market,East,Annual,PA,One year,Bank transfer,Fiber optic,Yes,4,0,No,No,Yes
C01338,Enterprise,South,Annual,FL,One year,Credit card,DSL,No,1,1,Yes,No,No
C01339,Small Business,West,Annual,WA,Two year,Electronic check,DSL,No,2,1,No,No,No
C01340,Mid-Market,South,Monthly,TX,Month-to-month,Mailed check,Fiber optic,Yes,2,0,No,Yes,Yes
C01341,Small Business,East,Monthly,PA,Month-to-month,Credit card,Fiber optic,No,3,0,Yes,No,Yes
C01342,Enterprise,North,Monthly,MI,Month-to-month,Electronic check,Fiber optic,Yes,4,0,No,No,Yes
C01343,Small Business,North,Annual,IL,Two year,Mailed check,DSL,Yes,1,0,No,Yes,Yes
C01344,Small Business,East,Annual,PA,One year,Electronic check,Fiber optic,Yes,0,1,Yes,No,Yes
C01345,Mid-Market,North,Monthly,MN,Month-to-month,Electronic check,DSL,No,3,0,No,Yes,Yes
