customer_id,subscription_id,subscription_start_date,subscription_end_date,subscription_cost,monthly_charges,num_support_calls,support_calls_per_day,referral_code,avg_monthly_transactions,avg_transactions_per_day,tenure_days,was_referred,churned
C01167,S01167,2022-10-11,2025-09-01,80,79.65,0,0.0,REF425,15,0.5,1056,1,1
C01168,S01168,2020-08-18,2023-12-09,107,107.3,0,0.0,,20,0.6667,1208,0,1
C01169,S01169,2021-08-14,2023-05-06,104,104.01,1,0.0016,,45,1.5,630,0,1
C01170,S01170,2020-01-07,2022-11-03,72,72.28,2,0.0019,,46,1.5333,1031,0,1
C01171,S01171,2022-04-19,,92,92.19,2,0.0019,REF545,48,1.6,1055,1,0
C01172,S01172,2023-02-18,,57,57.2,3,0.0024,,26,0.8667,1246,0,0
C01173,S01173,2022-09-30,2024-06-01,98,97.57,3,0.0049,,23,0.7667,610,0,1
C01174,S01174,2020-01-24,2021-11-21,69,69.16,3,0.0045,REF237,46,1.5333,667,1,1
C01175,S01175,2022-04-14,2024-02-28,71,70.95,1,0.0015,,41,1.3667,685,0,1
C01176,S01176,2023-08-13,2025-10-13,38,38.12,6,0.0076,,18,0.6,792,0,1
C01177,S01177,2020-06-02,2021-12-22,91,90.6,1,0.0018,,36,1.2,568,0,1
C01178,S01178,2022-03-05,2023-04-09,74,73.92,1,0.0025,REF694,23,0.7667,400,1,1
C01179,S01179,2021-01-10,2023-07-29,109,109.38,2,0.0022,REF708,11,0.3667,930,1,1
C01180,S01180,2023-10-27,2028-01-21,90,89.93,4,0.0026,,18,0.6,1547,0,1
C01181,S01181,2022-04-06,2022-07-30,73,72.93,0,0.0,,31,1.0333,115,0,1
C01182,S01182,2023-03-03,2026-07-03,119,118.89,1,0.0008,,26,0.8667,1218,0,1
C01183,S01183,2022-02-25,2026-03-16,92,92.07,2,0.0014,,31,1.0333,1480,0,1
C01184,S01184,2023-09-03,,67,67.38,2,0.0013,,33,1.1,1494,0,0
C01185,S01185,2021-03-07,2025-05-28,58,58.19,7,0.0045,,8,0.2667,1543,0,1
C01186,S01186,2023-01-20,,61,60.95,2,0.0033,,12,0.4,612,0,0
C01187,S01187,2021-10-05,2022-05-28,64,64.18,3,0.0128,,33,1.1,235,0,1
C01188,S01188,2022-05-14,,96,95.66,2,0.0011,,35,1.1667,1792,0,0
C01189,S01189,2022-10-25,,99,98.86,6,0.0047,,18,0.6,1277,0,0
C01190,S01190,2020-09-16,2022-07-29,69,69.08,1,0.0015,REF865,30,1.0,681,1,1
C01191,S01191,2023-07-25,2027-10-14,95,95.18,0,0.0,REF499,18,0.6,1542,1,1
C01192,S01192,2022-12-27,2024-11-01,105,105.21,0,0.0,,19,0.6333,675,0,1
C01193,S01193,2021-09-05,,64,63.8,1,0.0007,REF577,29,0.9667,1363,1,0
C01194,S01194,2022-06-07,2027-03-04,84,84.21,2,0.0012,REF219,27,0.9,1731,1,1
C01195,S01195,2022-09-22,2026-07-19,87,87.15,1,0.0007,REF412,34,1.1333,1396,1,1
C01196,S01196,2021-11-12,,93,93.28,0,0.0,,14,0.4667,1199,0,0
C01197,S01197,2022-08-10,2023-09-06,79,79.44,6,0.0153,,27,0.9,392,0,1
C01198,S01198,2022-04-17,2026-11-26,112,112.34,1,0.0006,REF604,31,1.0333,1684,1,1
C01199,S01199,2023-03-15,2025-05-23,115,114.57,2,0.0025,,39,1.3,800,0,1
C01200,S01200,2020-12-14,,79,78.92,3,0.0026,,31,1.0333,1144,0,0
C01201,S01201,2020-01-07,2023-02-04,73,72.54,1,0.0009,,32,1.0667,1124,0,1
C01202,S01202,2021-08-29,,49,49.28,1,0.002,,40,1.3333,488,0,0
C01203,S01203,2023-05-21,2026-06-03,104,104.36,2,0.0018,REF474,39,1.3,1109,1,1
C01204,S01204,2020-07-05,2022-07-14,111,110.68,2,0.0027,REF989,23,0.7667,739,1,1
C01205,S01205,2023-07-15,2025-05-13,100,99.7,0,0.0,,46,1.5333,668,0,1
C01206,S01206,2021-09-06,,55,55.45,2,0.0013,,30,1.0,1554,0,0
C01207,S01207,2020-11-08,2024-06-16,100,100.39,0,0.0,REF349,42,1.4,1316,1,1
C01208,S01208,2021-12-01,2024-05-30,105,104.95,2,0.0022,,11,0.3667,911,0,1
C01209,S01209,2023-05-02,2023-08-03,121,120.54,3,0.0323,,8,0.2667,93,0,1
C01210,S01210,2023-07-10,2027-01-23,91,91.07,1,0.0008,,38,1.2667,1293,0,1
C01211,S01211,2022-07-08,2026-03-13,45,45.49,2,0.0015,,22,0.7333,1344,0,1
C01212,S01212,2022-03-01,2023-02-13,115,114.69,2,0.0057,,25,0.8333,349,0,1
C01213,S01213,2023-04-24,2027-01-30,111,110.71,3,0.0022,,31,1.0333,1377,0,1
C01214,S01214,2023-09-25,2025-10-19,99,99.28,0,0.0,,18,0.6,755,0,1
C01215,S01215,2023-04-08,2026-12-02,73,73.48,1,0.0007,,25,0.8333,1334,0,1
C01216,S01216,2023-12-22,2028-02-19,57,56.97,0,0.0,REF146,28,0.9333,1520,1,1
C01217,S01217,2023-05-31,2026-11-29,54,53.83,0,0.0,REF879,31,1.0333,1278,1,1
C01218,S01218,2020-03-14,,41,40.9,2,0.0012,REF563,31,1.0333,1697,1,0
C01219,S01219,2020-01-30,2020-08-09,92,92.33,5,0.026,,30,1.0,192,0,1
C01220,S01220,2022-06-14,2024-02-28,111,110.98,4,0.0064,,24,0.8,624,0,1
C01221,S01221,2023-12-06,2024-05-17,69,68.57,1,0.0061,,35,1.1667,163,0,1
C01222,S01222,2021-03-24,2022-03-19,89,88.54,3,0.0083,,45,1.5,360,0,1
C01223,S01223,2023-12-20,2025-11-29,106,106.06,2,0.0028,,25,0.8333,710,0,1
C01224,S01224,2023-06-30,2023-10-08,119,119.45,1,0.01,REF163,23,0.7667,100,1,1
C01225,S01225,2020-07-30,2022-08-18,80,80.35,1,0.0013,,16,0.5333,749,0,1
C01226,S01226,2022-01-11,,62,61.88,2,0.0071,,47,1.5667,281,0,0
C01227,S01227,2020-11-27,,35,35.03,1,0.0039,,20,0.6667,257,0,0
C01228,S01228,2020-04-27,,74,73.87,1,0.0007,,25,0.8333,1514,0,0
C01229,S01229,2022-11-02,2026-07-18,73,73.09,3,0.0022,REF941,22,0.7333,1354,1,1
C01230,S01230,2020-11-18,2023-03-20,67,67.31,5,0.0059,,19,0.6333,852,0,1
C01231,S01231,2022-04-19,,72,71.69,0,0.0,,15,0.5,1047,0,0
C01232,S01232,2022-10-07,2024-04-26,89,88.82,3,0.0053,,22,0.7333,567,0,1
C01233,S01233,2021-10-10,2024-04-02,98,97.51,1,0.0011,REF286,35,1.1667,905,1,1
C01234,S01234,2020-04-29,2024-03-08,81,80.6,3,0.0021,,17,0.5667,1409,0,1
C01235,S01235,2020-04-13,2022-12-06,94,94.12,1,0.001,REF962,5,0.1667,967,1,1
C01236,S01236,2021-07-22,2025-07-01,93,92.65,3,0.0021,,47,1.5667,1440,0,1
C01237,S01237,2020-03-04,2022-08-24,101,101.49,1,0.0011,REF409,49,1.6333,903,1,1
C01238,S01238,2023-07-31,2025-06-20,67,66.64,2,0.0029,,29,0.9667,690,0,1
C01239,S01239,2020-09-06,,44,43.52,5,0.0031,,37,1.2333,1616,0,0
C01240,S01240,2020-02-13,,59,59.08,4,0.0025,,25,0.8333,1628,0,0
C01241,S01241,2020-07-29,2021-10-29,113,112.62,1,0.0022,,39,1.3,457,0,1
C01242,S01242,2022-11-10,2025-03-24,108,108.33,2,0.0023,REF407,40,1.3333,865,1,1
C01243,S01243,2022-06-02,2026-04-06,89,89.17,1,0.0007,REF290,51,1.7,1404,1,1
C01244,S01244,2022-10-10,2024-03-07,78,77.77,1,0.0019,,27,0.9,514,0,1
C01245,S01245,2021-06-04,2025-02-25,84,84.05,1,0.0007,,29,0.9667,1362,0,1
C01246,S01246,2021-04-26,,77,76.98,0,0.0,REF254,21,0.7,1625,1,0
C01247,S01247,2022-10-04,2024-01-17,87,87.14,0,0.0,REF819,20,0.6667,470,1,1
C01248,S01248,2020-06-18,2021-05-10,110,109.5,4,0.0123,,54,1.8,326,0,1
C01249,S01249,2021-08-14,,67,66.57,1,0.0006,,48,1.6,1703,0,0
C01250,S01250,2020-06-02,,84,83.59,3,0.0017,,19,0.6333,1792,0,0
C01251,S01251,2021-09-28,2025-12-29,110,109.93,2,0.0013,,36,1.2,1553,0,1
C01252,S01252,2023-12-24,,109,108.72,5,0.0044,REF478,43,1.4333,1127,1,0
C01253,S01253,2023-06-29,2024-01-23,95,95.47,1,0.0048,,26,0.8667,208,0,1
C01254,S01254,2022-10-12,,85,84.69,2,0.0012,,32,1.0667,1652,0,0
C01255,S01255,2022-09-13,2023-10-24,83,83.4,1,0.0025,,24,0.8,406,0,1
C01256,S01256,2021-07-17,2022-07-23,104,103.63,2,0.0054,,39,1.3,371,0,1
C01257,S01257,2022-11-23,,108,107.57,0,0.0,,20,0.6667,1307,0,0
C01258,S01258,2023-06-04,,42,42.05,1,0.0014,REF600,17,0.5667,737,1,0
C01259,S01259,2022-04-18,2026-08-04,80,79.55,5,0.0032,,37,1.2333,1569,0,1
C01260,S01260,2020-06-04,2024-09-30,127,126.56,2,0.0013,,24,0.8,1579,0,1
C01261,S01261,2022-11-07,,56,56.12,2,0.0014,REF386,30,1.0,1461,1,0
C01262,S01262,2020-07-09,,90,90.43,1,0.0007,,35,1.1667,1516,0,0
C01263,S01263,2021-04-30,,82,81.75,1,0.001,,35,1.1667,1009,0,0
C01264,S01264,2020-10-23,,83,83.37,3,0.0019,,35,1.1667,1577,0,0
C01265,S01265,2020-03-16,,112,112.38,0,0.0,,31,1.0333,1652,0,0
C01266,S01266,2023-02-19,2024-08-19,87,87.29,3,0.0055,,23,0.7667,547,0,1
C01267,S01267,2022-08-25,2024-11-01,86,86.18,2,0.0025,,14,0.4667,799,0,1
C01268,S01268,2021-09-05,,108,107.98,3,0.0026,REF480,29,0.9667,1134,1,0
C01269,S01269,2021-07-26,,65,64.97,1,0.0006,REF533,47,1.5667,1555,1,0
C01270,S01270,2022-08-21,2024-08-27,86,86.25,3,0.0041,,27,0.9,737,0,1
C01271,S01271,2022-03-08,,88,87.55,2,0.0039,,54,1.8,512,0,0
C01272,S01272,2020-12-14,2022-08-24,114,113.82,0,0.0,,25,0.8333,618,0,1
C01273,S01273,2021-12-21,2025-12-11,50,49.52,4,0.0028,,31,1.0333,1451,0,1
C01274,S01274,2023-03-11,,29,28.53,0,0.0,,30,1.0,965,0,0
C01275,S01275,2022-04-08,2023-08-24,99,99.05,1,0.002,,42,1.4,503,0,1
C01276,S01276,2023-04-17,2026-11-11,86,86.08,0,0.0,,43,1.4333,1304,0,1
C01277,S01277,2022-02-01,2025-05-24,80,79.67,1,0.0008,REF379,32,1.0667,1208,1,1
C01278,S01278,2021-09-11,,76,76.31,0,0.0,,31,1.0333,962,0,0
C01279,S01279,2023-01-18,2026-03-01,111,111.03,2,0.0018,,20,0.6667,1138,0,1
C01280,S01280,2020-11-09,,45,45.29,1,0.0022,REF635,12,0.4,461,1,0
C01281,S01281,2022-07-29,,37,36.77,2,0.0053,REF518,21,0.7,377,1,0
C01282,S01282,2022-08-03,2026-08-07,60,59.65,6,0.0041,,23,0.7667,1465,0,1
C01283,S01283,2021-02-19,2024-07-16,86,85.82,4,0.0032,,22,0.7333,1243,0,1
C01284,S01284,2021-01-19,2025-11-15,100,100.26,3,0.0017,REF790,23,0.7667,1761,1,1
C01285,S01285,2020-05-05,,82,81.65,0,0.0,,32,1.0667,1693,0,0
C01286,S01286,2020-08-10,2022-07-02,104,103.84,1,0.0014,,30,1.0,691,0,1
C01287,S01287,2020-05-23,2022-10-04,79,78.79,1,0.0012,,26,0.8667,864,0,1
C01288,S01288,2022-07-12,,91,91.27,4,0.0026,,22,0.7333,1537,0,0
C01289,S01289,2020-07-01,2020-09-04,107,107.01,1,0.0154,REF799,24,0.8,65,1,1
C01290,S01290,2022-02-08,2026-05-21,88,87.68,1,0.0006,REF670,19,0.6333,1563,1,1
C01291,S01291,2020-06-16,2021-06-02,119,119.38,3,0.0085,,31,1.0333,351,0,1
C01292,S01292,2023-03-21,2024-08-15,83,82.84,1,0.0019,,29,0.9667,513,0,1
C01293,S01293,2022-10-13,,98,98.31,1,0.0011,REF192,33,1.1,898,1,0
C01294,S01294,2021-03-14,2024-09-21,121,120.55,0,0.0,,22,0.7333,1287,0,1
C01295,S01295,2023-01-07,2024-11-12,92,92.13,2,0.003,,38,1.2667,675,0,1
C01296,S01296,2020-12-03,2025-07-22,66,66.43,0,0.0,,52,1.7333,1692,0,1
C01297,S01297,2022-08-10,,75,75.33,1,0.0007,,20,0.6667,1422,0,0
C01298,S01298,2022-08-18,2026-04-26,70,69.68,2,0.0015,,32,1.0667,1347,0,1
C01299,S01299,2021-10-16,2025-08-20,66,66.37,3,0.0021,,28,0.9333,1404,0,1
C01300,S01300,2022-11-17,2023-03-09,79,79.28,3,0.0268,REF901,24,0.8,112,1,1
C01301,S01301,2023-11-22,,46,46.07,3,0.002,REF725,46,1.5333,1491,1,0
C01302,S01302,2021-09-12,2024-09-27,90,90.29,2,0.0018,,4,0.1333,1111,0,1
C01303,S01303,2021-03-01,2022-03-20,78,77.69,5,0.013,,28,0.9333,384,0,1
C01304,S01304,2021-10-25,2025-09-08,65,65.41,2,0.0014,,49,1.6333,1414,0,1
C01305,S01305,2022-05-01,,113,113.1,1,0.0041,,41,1.3667,243,0,0
C01306,S01306,2020-07-04,2023-08-13,92,92.03,3,0.0026,,14,0.4667,1135,0,1
C01307,S01307,2023-12-10,,71,71.06,0,0.0,,24,0.8,1050,0,0
C01308,S01308,2021-12-05,2022-03-25,62,62.47,4,0.0364,,18,0.6,110,0,1
C01309,S01309,2023-12-16,2025-11-27,122,122.46,4,0.0056,REF761,14,0.4667,712,1,1
C01310,S01310,2023-12-12,,75,75.06,3,0.0112,REF683,19,0.6333,269,1,0
C01311,S01311,2020-04-05,,109,109.48,3,0.0018,REF566,33,1.1,1707,1,0
C01312,S01312,2020-06-19,2024-06-12,57,56.54,2,0.0014,,43,1.4333,1454,0,1
C01313,S01313,2020-09-29,2025-08-26,85,85.24,5,0.0028,,16,0.5333,1792,0,1
C01314,S01314,2022-05-01,,61,61.37,1,0.0011,,23,0.7667,909,0,0
C01315,S01315,2021-06-14,,69,68.57,2,0.0032,,20,0.6667,632,0,0
C01316,S01316,2020-01-28,2024-10-19,56,55.88,1,0.0006,,28,0.9333,1726,0,1
C01317,S01317,2022-04-26,,75,74.86,0,0.0,REF606,53,1.7667,593,1,0
C01318,S01318,2021-05-03,,63,63.44,1,0.0013,REF207,26,0.8667,782,1,0
C01319,S01319,2023-06-19,,97,96.58,1,0.0034,,16,0.5333,292,0,0
C01320,S01320,2023-02-15,2027-03-15,117,117.18,2,0.0013,,17,0.5667,1489,0,1
C01321,S01321,2023-06-20,,103,102.81,1,0.0037,,29,0.9667,268,0,0
C01322,S01322,2022-04-30,,104,104.5,1,0.0083,,13,0.4333,121,0,0
C01323,S01323,2022-11-09,2026-12-27,85,84.81,2,0.0013,,38,1.2667,1509,0,1
C01324,S01324,2020-05-01,,77,76.92,1,0.0007,REF926,44,1.4667,1523,1,0
C01325,S01325,2023-02-13,2027-05-08,94,93.95,1,0.0006,REF822,28,0.9333,1545,1,1
C01326,S01326,2021-11-08,,69,69.4,1,0.0006,,29,0.9667,1554,0,0
C01327,S01327,2020-01-07,2020-11-08,93,93.14,6,0.0196,REF917,29,0.9667,306,1,1
C01328,S01328,2020-04-28,,70,70.47,1,0.0014,,36,1.2,690,0,0
C01329,S01329,2021-04-07,2025-01-27,76,75.96,7,0.005,,30,1.0,1391,0,1
C01330,S01330,2021-07-14,2023-03-04,96,96.45,1,0.0017,,21,0.7,598,0,1
C01331,S01331,2020-11-09,2024-09-23,115,114.62,1,0.0007,,27,0.9,1414,0,1
C01332,S01332,2023-02-27,2027-08-28,127,126.92,4,0.0024,,20,0.6667,1643,0,1
C01333,S01333,2021-11-01,,119,119.07,1,0.0006,,14,0.4667,1732,0,0
C01334,S01334,2021-01-22,2024-12-05,92,91.78,4,0.0028,,17,0.5667,1413,0,1
C01335,S01335,2022-10-07,2026-09-23,89,89.3,1,0.0007,,25,0.8333,1447,0,1
C01336,S01336,2021-11-11,2024-11-15,67,67.34,1,0.0009,,28,0.9333,1100,0,1
C01337,S01337,2023-03-14,2023-09-25,91,90.63,4,0.0205,REF742,29,0.9667,195,1,1
C01338,S01338,2022-01-20,,60,59.65,4,0.0049,,35,1.1667,819,0,0
C01339,S01339,2023-01-29,2027-10-13,86,86.2,2,0.0012,,17,0.5667,1718,0,1
C01340,S01340,2023-07-03,,110,110.12,1,0.0006,,26,0.8667,1647,0,0
C01341,S01341,2020-04-28,2021-08-16,111,111.29,1,0.0021,,5,0.1667,475,0,1
C01342,S01342,2020-07-01,2024-03-22,123,122.92,1,0.0007,REF338,41,1.3667,1360,1,1
C01343,S01343,2022-12-31,,74,73.66,0,0.0,,11,0.3667,594,0,0
C01344,S01344,2022-04-05,,70,70.27,1,0.0013,,25,0.8333,785,0,0
C01345,S01345,2020-12-27,,81,80.7,3,0.0025,REF402,19,0.6333,1189,1,0
C01346,S01346,2020-02-16,2022-08-28,79,78.9,0,0.0,,19,0.6333,924,0,1
C01347,S01347,2023-12-04,,119,119.03,1,0.0009,,36,1.2,1111,0,0
C01348,S01348,2020-05-20,,62,62.25,2,0.0087,,31,1.0333,231,0,0
C01349,S01349,2021-11-25,,80,79.92,0,0.0,,16,0.5333,576,0,0
C01350,S01350,2020-11-27,2024-12-06,111,110.6,1,0.0007,REF879,18,0.6,1470,1,1
C01351,S01351,2021-08-16,,65,65.14,0,0.0,,26,0.8667,1137,0,0
C01352,S01352,2022-12-15,2027-02-16,101,101.42,2,0.0013,,17,0.5667,1524,0,1
C01353,S01353,2022-02-02,,73,73.44,2,0.0012,REF308,21,0.7,1739,1,0
C01354,S01354,2020-03-02,,95,95.4,2,0.0029,,26,0.8667,678,0,0
C01355,S01355,2020-05-10,2021-10-11,89,89.05,2,0.0039,,29,0.9667,519,0,1
C01356,S01356,2023-11-18,,113,112.74,1,0.0017,,16,0.5333,598,0,0
C01357,S01357,2021-01-12,,33,33.01,1,0.0009,REF652,31,1.0333,1055,1,0
C01358,S01358,2021-10-03,2023-02-13,57,57.01,2,0.004,,27,0.9,498,0,1
C01359,S01359,2023-03-24,2025-04-01,102,102.5,2,0.0027,,43,1.4333,739,0,1
C01360,S01360,2023-06-11,,84,84.25,1,0.0028,,30,1.0,361,0,0
C01361,S01361,2021-03-02,2023-03-03,107,107.05,1,0.0014,,23,0.7667,731,0,1
C01362,S01362,2020-11-28,2025-08-03,89,88.94,3,0.0018,REF691,24,0.8,1709,1,1
C01363,S01363,2021-10-18,,83,82.6,2,0.0025,REF264,28,0.9333,797,1,0
C01364,S01364,2021-05-21,,91,90.79,3,0.0022,,25,0.8333,1380,0,0
C01365,S01365,2022-11-17,2025-02-02,76,76.35,2,0.0025,REF175,26,0.8667,808,1,1
C01366,S01366,2022-12-26,,81,80.79,3,0.0037,,28,0.9333,814,0,0
C01367,S01367,2021-01-25,2024-05-14,99,98.52,4,0.0033,,46,1.5333,1205,0,1
C01368,S01368,2021-07-22,2022-03-30,70,70.12,3,0.012,,35,1.1667,251,0,1
C01369,S01369,2022-12-31,,75,75.46,2,0.0029,,30,1.0,678,0,0
C01370,S01370,2022-01-31,,46,46.15,2,0.0066,,30,1.0,302,0,0
C01371,S01371,2022-04-06,2023-05-17,88,88.0,1,0.0025,,34,1.1333,406,0,1
C01372,S01372,2023-04-28,,112,112.03,1,0.0008,,14,0.4667,1295,0,0
C01373,S01373,2022-09-04,2023-09-02,72,71.63,1,0.0028,REF130,32,1.0667,363,1,1
C01374,S01374,2022-09-03,2023-10-21,61,61.43,3,0.0073,,28,0.9333,413,0,1
C01375,S01375,2021-12-23,,74,74.25,1,0.0009,,42,1.4,1056,0,0
C01376,S01376,2023-06-07,,92,92.16,0,0.0,,30,1.0,665,0,0
C01377,S01377,2020-02-04,2020-11-03,47,47.06,2,0.0073,,21,0.7,273,0,1
C01378,S01378,2020-05-09,,102,102.34,1,0.0006,,55,1.8333,1725,0,0
C01379,S01379,2022-10-11,2027-05-04,92,91.86,3,0.0018,,18,0.6,1666,0,1
C01380,S01380,2022-07-01,,101,101.2,2,0.0019,,33,1.1,1071,0,0
C01381,S01381,2021-02-23,,80,80.42,2,0.0021,,26,0.8667,973,0,0
C01382,S01382,2022-06-20,2026-06-25,118,117.71,0,0.0,,50,1.6667,1466,0,1
C01383,S01383,2020-06-09,2025-03-29,73,72.86,0,0.0,,33,1.1,1754,0,1
C01384,S01384,2022-06-29,2023-02-24,65,64.84,4,0.0167,REF807,15,0.5,240,1,1
C01385,S01385,2021-06-25,2022-02-09,51,51.38,3,0.0131,,22,0.7333,229,0,1
C01386,S01386,2022-06-02,,99,99.29,1,0.0016,,37,1.2333,634,0,0
C01387,S01387,2021-05-26,2023-01-05,55,55.27,2,0.0034,,5,0.1667,589,0,1
C01388,S01388,2022-12-21,,71,71.3,3,0.0019,,50,1.6667,1618,0,0
C01389,S01389,2020-06-16,2023-01-16,95,95.28,2,0.0021,,11,0.3667,944,0,1
C01390,S01390,2023-06-20,,109,109.4,2,0.0014,,30,1.0,1470,0,0
C01391,S01391,2022-01-12,2025-05-17,68,67.97,0,0.0,,6,0.2,1221,0,1
C01392,S01392,2020-12-10,2024-07-20,96,95.78,3,0.0023,REF361,17,0.5667,1318,1,1
C01393,S01393,2023-12-14,,73,73.26,2,0.0012,,47,1.5667,1724,0,0
C01394,S01394,2020-06-05,2023-05-23,89,88.6,1,0.0009,,32,1.0667,1082,0,1
C01395,S01395,2022-03-16,,63,63.17,1,0.0007,,31,1.0333,1410,0,0
C01396,S01396,2020-04-20,2021-09-29,68,68.39,2,0.0038,REF303,59,1.9667,527,1,1
C01397,S01397,2023-09-11,,55,55.05,4,0.0078,REF917,16,0.5333,511,1,0
C01398,S01398,2020-08-25,2023-08-08,90,90.11,2,0.0019,,14,0.4667,1078,0,1
C01399,S01399,2021-01-12,,80,79.66,0,0.0,,29,0.9667,1628,0,0
C01400,S01400,2022-09-10,2023-02-05,103,103.25,3,0.0203,REF633,26,0.8667,148,1,1
C01401,S01401,2023-08-20,,56,56.42,1,0.0011,,26,0.8667,931,0,0
C01402,S01402,2021-09-16,2022-11-01,80,80.27,3,0.0073,,34,1.1333,411,0,1
C01403,S01403,2021-01-25,,110,109.76,1,0.0006,,36,1.2,1598,0,0
C01404,S01404,2021-06-08,2024-01-25,113,113.19,1,0.001,REF121,44,1.4667,961,1,1
C01405,S01405,2023-10-08,2024-02-18,99,99.29,2,0.015,,53,1.7667,133,0,1
C01406,S01406,2023-09-26,2023-11-28,89,88.75,1,0.0159,,36,1.2,63,0,1
C01407,S01407,2020-07-02,2023-09-18,98,97.83,3,0.0026,,32,1.0667,1173,0,1
C01408,S01408,2023-09-12,2024-12-19,129,128.64,3,0.0065,,27,0.9,464,0,1
C01409,S01409,2023-06-15,2023-10-24,83,82.96,2,0.0153,,29,0.9667,131,0,1
C01410,S01410,2022-03-19,2023-02-06,65,65.32,0,0.0,,20,0.6667,324,0,1
C01411,S01411,2021-01-18,,101,100.72,2,0.0061,REF372,14,0.4667,328,1,0
C01412,S01412,2021-11-18,2023-09-10,99,99.44,1,0.0015,,23,0.7667,661,0,1
C01413,S01413,2023-03-08,2026-10-07,93,93.24,1,0.0008,,34,1.1333,1309,0,1
C01414,S01414,2021-02-09,2025-05-12,65,65.42,1,0.0006,REF527,22,0.7333,1553,1,1
C01415,S01415,2021-05-30,2024-02-10,77,77.36,0,0.0,,16,0.5333,986,0,1
C01416,S01416,2021-11-20,2026-07-25,60,59.84,3,0.0018,,9,0.3,1708,0,1
C01417,S01417,2020-04-11,2024-03-17,98,98.11,1,0.0007,,33,1.1,1436,0,1
C01418,S01418,2021-09-08,,82,81.72,2,0.0058,REF529,31,1.0333,347,1,0
C01419,S01419,2020-07-19,2024-03-19,93,92.57,2,0.0015,,33,1.1,1339,0,1
C01420,S01420,2020-01-11,2021-04-17,44,43.72,2,0.0043,,28,0.9333,462,0,1
C01421,S01421,2021-08-03,2026-05-05,84,83.67,3,0.0017,,36,1.2,1736,0,1
C01422,S01422,2023-02-11,2027-04-24,139,139.0,1,0.0007,,11,0.3667,1533,0,1
C01423,S01423,2024-01-14,2024-07-03,57,57.02,1,0.0058,,37,1.2333,171,0,1
C01424,S01424,2021-10-19,2022-10-14,95,94.57,2,0.0056,,32,1.0667,360,0,1
C01425,S01425,2023-02-04,,98,97.62,0,0.0,,39,1.3,828,0,0
C01426,S01426,2020-11-30,,77,76.54,2,0.0015,,35,1.1667,1349,0,0
C01427,S01427,2022-08-12,2025-05-28,121,121.05,1,0.001,,28,0.9333,1020,0,1
C01428,S01428,2022-09-26,2023-04-22,114,114.44,0,0.0,,43,1.4333,208,0,1
C01429,S01429,2021-05-13,2024-07-09,86,85.88,0,0.0,,45,1.5,1153,0,1
C01430,S01430,2021-11-02,,84,83.91,5,0.0042,,42,1.4,1188,0,0
C01431,S01431,2022-10-02,,43,43.09,2,0.0012,,36,1.2,1677,0,0
C01432,S01432,2021-04-15,2022-09-19,81,80.89,1,0.0019,,46,1.5333,522,0,1
C01433,S01433,2022-06-24,,76,76.22,1,0.0079,,44,1.4667,126,0,0
C01434,S01434,2020-12-12,2024-09-06,99,98.71,0,0.0,,22,0.7333,1364,0,1
C01435,S01435,2022-03-14,2025-09-16,130,129.95,2,0.0016,REF804,24,0.8,1282,1,1
C01436,S01436,2020-03-29,2022-11-17,90,90.5,4,0.0042,,28,0.9333,963,0,1
C01437,S01437,2021-10-31,,119,118.58,0,0.0,REF819,26,0.8667,1264,1,0
C01438,S01438,2022-01-24,2023-01-30,109,109.14,5,0.0135,REF128,21,0.7,371,1,1
C01439,S01439,2023-05-25,,77,76.65,5,0.018,REF358,33,1.1,278,1,0
C01440,S01440,2021-07-17,2023-08-15,85,84.62,0,0.0,,37,1.2333,759,0,1
C01441,S01441,2020-01-10,2024-06-12,80,80.2,0,0.0,,39,1.3,1615,0,1
C01442,S01442,2020-03-01,,45,44.89,2,0.0021,,24,0.8,954,0,0
C01443,S01443,2022-03-20,,98,97.61,0,0.0,,26,0.8667,1172,0,0
C01444,S01444,2023-05-03,,92,92.27,1,0.0006,REF639,26,0.8667,1792,1,0
C01445,S01445,2023-08-28,,78,78.0,2,0.0034,,44,1.4667,586,0,0
C01446,S01446,2023-04-27,,74,74.35,2,0.0022,REF129,33,1.1,895,1,0
C01447,S01447,2021-05-24,2024-10-28,79,79.35,3,0.0024,,16,0.5333,1253,0,1
C01448,S01448,2022-01-05,2022-11-24,93,92.83,1,0.0031,REF613,33,1.1,323,1,1
C01449,S01449,2023-08-25,2025-09-22,87,86.91,3,0.004,,38,1.2667,759,0,1
C01450,S01450,2023-06-12,,129,128.99,4,0.0039,,53,1.7667,1026,0,0
C01451,S01451,2021-11-11,2023-06-22,71,71.12,4,0.0068,,39,1.3,588,0,1
C01452,S01452,2021-12-22,2023-03-10,99,98.6,0,0.0,,36,1.2,443,0,1
C01453,S01453,2020-04-14,2022-07-14,70,69.87,0,0.0,REF169,17,0.5667,821,1,1
C01454,S01454,2020-09-10,2025-01-17,72,72.02,1,0.0006,,16,0.5333,1590,0,1
C01455,S01455,2022-03-04,,54,54.31,2,0.0026,,36,1.2,783,0,0
C01456,S01456,2022-02-15,2026-04-06,109,109.08,2,0.0013,,20,0.6667,1511,0,1
C01457,S01457,2022-05-12,2025-09-30,135,134.58,0,0.0,,48,1.6,1237,0,1
C01458,S01458,2021-04-13,2022-01-21,116,116.19,2,0.0071,,52,1.7333,283,0,1
